id,marker_name,linkage_id,chr,genetic_coord
5419,"NODE_5906_length_11670_cov_2.55512_B0_start4430,4430",9,chr18,50.2164378194
5420,"NODE_720_length_48530_cov_1.96984_B0_start5605,5605",9,chr18,51.4141199498
5421,"NODE_5263_length_13338_cov_2.06909_B0_start76,92",9,chr18,56.4745949671
5422,NODE_5972_length_11483_cov_2.30739___9524,9,chr18,56.4745949671
5423,NODE_12343_length_3065_cov_2.30999___915,9,chr18,56.4745949671
5424,"NODE_391_length_63913_cov_2.37387_B0_start30485,35189,42836,43030,43091",9,chr18,58.4748616978
5425,"NODE_391_length_63913_cov_2.37387_B1_start59723,59871",9,chr18,59.2891063159
5426,NODE_1153_length_39742_cov_2.66324_B2_start37102,9,chr18,62.0705389171
5427,"NODE_1153_length_39742_cov_2.66324_B0_start5551,18746,20036,20070",9,chr18,62.0876451574
5428,NODE_1153_length_39742_cov_2.66324_B1_start24770,9,chr18,62.1943159229
5429,"NODE_710_length_48712_cov_2.7363_B0_start27173,45187,45305,45305",9,chr18,62.0775309782
5430,NODE_323_length_69104_cov_2.66834_B1_start32757,9,chr18,62.9554696323
5431,"NODE_323_length_69104_cov_2.66834_B0_start13289,13381,14149,14201",9,chr18,64.4048464759
5432,NODE_3052_length_21978_cov_2.75978_B1_start16103,9,chr18,65.0565273542
5433,"NODE_3052_length_21978_cov_2.75978_B0_start8752,8752,8878",9,chr18,65.3757507688
5434,"NODE_713_length_48617_cov_2.9311_B0_start9063,12765,12789,12791",9,chr18,65.3757507688
5435,"NODE_713_length_48617_cov_2.9311_B1_start43785,43785",9,chr18,65.3757507688
5436,"NODE_1330_length_37248_cov_2.91952_B0_start766,4230",9,chr18,65.3757507688
5437,"NODE_3211_length_21230_cov_2.47391_B0_start5711,5715",9,chr18,65.3757507688
5438,NODE_3211_length_21230_cov_2.47391_B1_start11714,9,chr18,67.3760174995
5439,NODE_9136_length_6070_cov_2.0111___5117,9,chr18,65.3757507688
5440,"NODE_342_length_67377_cov_2.71394_B1_start38452,43524,44811",9,chr18,68.5808950784
5441,"NODE_342_length_67377_cov_2.71394_B2_start52093,52506,52506",9,chr18,68.5808950784
5442,"NODE_598_length_52870_cov_2.61909_B0_start1005,8934,8934",9,chr18,68.5808950784
5443,NODE_1138_length_40089_cov_2.70998_B0_start15657,9,chr18,68.5808950784
5444,NODE_1751_length_31597_cov_2.52141_B0_start17141,9,chr18,68.5808950784
5445,"NODE_2178_length_27861_cov_3.13429_B0_start8391,8476",9,chr18,68.5808950784
5446,"NODE_2178_length_27861_cov_3.13429_B1_start8560,23538",9,chr18,68.5808950784
5447,"NODE_17_length_163747_cov_2.73755_B0_start19029,21844,21855,27339,27562,27911",9,chr18,72.4663442948
5448,"NODE_1526_length_34399_cov_2.54047_B0_start18287,32535,32561",9,chr18,72.4663442948
5449,NODE_4053_length_17696_cov_2.66625___9177,9,chr18,72.4663442948
5450,NODE_4053_length_17696_cov_2.66625___9302,9,chr18,72.4663442948
5451,NODE_4813_length_14783_cov_2.70116___11716,9,chr18,72.4663442948
5452,NODE_4813_length_14783_cov_2.70116___14760,9,chr18,72.4663442948
5453,NODE_7362_length_8694_cov_2.25271_B0_start7644,9,chr18,72.4663442948
5454,"NODE_3243_length_21116_cov_2.53923_B0_start6409,6945,6945",9,chr18,74.3713366064
5455,NODE_1367_length_36725_cov_2.36107___517,9,chr18,76.0664141902
5456,NODE_1367_length_36725_cov_2.36107___9826,9,chr18,74.3713366064
5457,NODE_1367_length_36725_cov_2.36107___10616,9,chr18,76.0664141902
5458,NODE_1367_length_36725_cov_2.36107___20368,9,chr18,76.0664141902
5460,"NODE_4142_length_17358_cov_2.28285_B0_start1321,1425",9,chr18,76.0664141902
5461,"NODE_966_length_43031_cov_2.8559_B0_start3368,3464,3916,8936,22960",9,chr18,77.761491774
5462,"NODE_966_length_43031_cov_2.8559_B1_start29870,30323,35544,35544",9,chr18,78.6960984246
5463,NODE_2808_length_23272_cov_2.66789___17153,9,chr18,77.761491774
5464,NODE_3379_length_20478_cov_2.68676___10989,9,chr18,77.761491774
5465,NODE_3379_length_20478_cov_2.68676___10996,9,chr18,77.761491774
5466,NODE_5923_length_11617_cov_2.80016_B0_start877,9,chr18,77.761491774
5467,"NODE_8240_length_7219_cov_2.33427_B0_start858,2387,2631",9,chr18,77.761491774
5468,"NODE_5004_length_14105_cov_2.81591_B0_start2910,10185,10185",9,chr18,78.6960984246
5469,NODE_1619_length_33094_cov_2.34166___19120,9,chr18,89.5072538481
5470,NODE_1642_length_32823_cov_2.49411___2454,9,chr18,89.5072538481
5471,"NODE_1914_length_30004_cov_2.4792_B0_start24220,24416",9,chr18,89.5072538481
5472,NODE_7414_length_8621_cov_2.49753___4973,9,chr18,89.5072538481
5475,NODE_521_length_56613_cov_2.66311_B0_start14754,9,chr18,92.3651745401
5476,"NODE_521_length_56613_cov_2.66311_B1_start30633,49760",9,chr18,93.3175842886
5477,NODE_521_length_56613_cov_2.66311_B2_start56026,9,chr18,94.3077156534
5478,NODE_1845_length_30687_cov_2.35313___16686,9,chr18,92.3651745401
5479,NODE_53_length_118463_cov_2.82093_B2_start47462,9,chr18,96.7773534199
5480,"NODE_53_length_118463_cov_2.82093_B1_start25647,25657,32706,32706,32772,35481",9,chr18,97.9969260761
5482,NODE_53_length_118463_cov_2.82093_B0_start3592,9,chr18,99.9202401175
5483,NODE_5615_length_12357_cov_2.80947___293,9,chr18,99.9202401175
5484,"NODE_1063_length_41462_cov_2.4792_B1_start33461,33521,33521",9,chr18,102.951471208
5485,NODE_1063_length_41462_cov_2.4792_B0_start11495,9,chr18,105.125726805
5486,NODE_3846_length_18506_cov_2.44949___6518,9,chr18,105.125726805
5487,"NODE_1668_length_32538_cov_2.58818_B0_start20754,25548",9,chr18,106.212726137
5488,"NODE_816_length_46097_cov_2.50091_B0_start30328,33722",9,chr18,107.165135886
5489,NODE_979_length_42857_cov_2.62079_B0_start8812,9,chr18,109.107127551
5490,NODE_3161_length_21476_cov_2.43174_B0_start5821,9,chr18,109.107127551
5491,NODE_7442_length_8568_cov_2.54292___7912,9,chr18,109.107127551
5492,"NODE_9418_length_5708_cov_2.27932_B0_start2895,2911,4120",9,chr18,109.107127551
5494,NODE_1619_length_33094_cov_2.34166___19248,9,chr18,111.944340022
5495,NODE_4548_length_15809_cov_2.79676_B0_start7795,9,chr18,110.5156714
5496,NODE_15556_length_1769_cov_2.64763___1135,9,chr18,110.5156714
5497,"NODE_1208_length_39042_cov_2.77278_B0_start1063,1063",9,chr18,111.944340022
5498,NODE_3622_length_19384_cov_2.62889_B0_start8226,9,chr18,111.944340022
5499,"NODE_4146_length_17329_cov_2.37568_B0_start4269,4269",9,chr18,111.944340022
5500,"NODE_5826_length_11840_cov_2.04805_B0_start9845,10111",9,chr18,111.944340022
5501,"NODE_5892_length_11711_cov_3.05471_B0_start2526,4115,9124",9,chr18,111.944340022
5502,NODE_7980_length_7601_cov_2.22854_B0_start771,9,chr18,111.944340022
5503,NODE_10259_length_4795_cov_2.25557_B0_start3900,9,chr18,111.944340022
5504,NODE_13120_length_2636_cov_1.62396_B0_start1178,9,chr18,114.945240508
5505,NODE_4704_length_15218_cov_2.07115___7511,19,chr19,0
5507,NODE_7254_length_8897_cov_1.85913___8065,19,chr19,0
5508,"NODE_8982_length_6244_cov_1.54877_B0_start775,5258",19,chr19,0
5509,NODE_3430_length_20177_cov_2.02438_B0_start15921,19,chr19,2.00026673068
5510,NODE_4292_length_16739_cov_2.16665_B0_start1341,19,chr19,2.94228731682
5511,NODE_3553_length_19657_cov_2.37888_B0_start16898,19,chr19,3.29648179969
5512,NODE_5989_length_11448_cov_1.95832_B0_start5847,19,chr19,4.0413664567
5513,NODE_6791_length_9754_cov_4.41844___9592,19,chr19,4.0413664567
5514,NODE_6791_length_9754_cov_4.41844___9738,19,chr19,4.0413664567
5515,"NODE_1439_length_35659_cov_2.39585_B0_start16086,16125,16231",19,chr19,7.6143146558
5516,"NODE_4867_length_14607_cov_1.85626_B0_start12974,12974,13036",19,chr19,10.6455457466
5517,"NODE_3523_length_19813_cov_1.75396_B0_start12240,12266",19,chr19,19.6586369382
5518,NODE_10792_length_4265_cov_1.58257___1313,19,chr19,19.6586369382
5519,NODE_2717_length_23741_cov_2.41062_B0_start19741,19,chr19,27.1192568475
5520,NODE_4555_length_15787_cov_2.33606_B0_start2016,19,chr19,27.1192568475
5521,NODE_8995_length_6227_cov_2.04554___2177,19,chr19,27.1192568475
5522,"NODE_9348_length_5793_cov_2.05079_B0_start3468,3468,3605",19,chr19,27.1192568475
5523,NODE_82_length_98888_cov_2.68819_B0_start28606,19,chr19,28.2556694014
5524,"NODE_170_length_82836_cov_2.39238_B0_start9406,9585,9636",19,chr19,28.2556694014
5525,NODE_6452_length_10449_cov_1.81164_B0_start1824,19,chr19,28.2556694014
5526,NODE_1197_length_39166_cov_2.12245___26845,19,chr19,32.4247498483
5527,NODE_3935_length_18161_cov_2.13893___832,19,chr19,32.4247498483
5528,"NODE_5541_length_12546_cov_1.71891_B0_start1631,1669,1670",19,chr19,32.4247498483
5529,"NODE_5588_length_12424_cov_2.0039_B0_start4278,4278",19,chr19,32.4247498483
5530,NODE_6471_length_10410_cov_1.9198_B0_start8958,19,chr19,32.4247498483
5531,"NODE_7622_length_8227_cov_1.96397_B0_start6253,6280",19,chr19,32.4247498483
5532,NODE_1566_length_33809_cov_2.25364_B0_start3974,19,chr19,36.387218431
5533,"NODE_1566_length_33809_cov_2.25364_B1_start7732,10211,10211",19,chr19,37.3676420005
5534,NODE_2218_length_27489_cov_1.92681___12521,19,chr19,37.3676420005
5535,"NODE_6391_length_10566_cov_2.85263_B0_start3668,3668,3674,3674,4590,4590,4590",19,chr19,37.3676420005
5536,NODE_2071_length_28778_cov_2.73143_B0_start18246,19,chr19,38.3676753358
5537,"NODE_10162_length_4886_cov_2.31136_B0_start3389,3389",19,chr19,38.3676753358
5538,NODE_284_length_71709_cov_2.53104_B0_start9663,19,chr19,39.4203457957
5539,NODE_821_length_46037_cov_2.45659_B0_start13577,19,chr19,39.4203457957
5540,"NODE_956_length_43237_cov_2.42659_B0_start6117,6215,27356,27356,27374,27374,35634,35634",19,chr19,39.4203457957
5541,"NODE_3217_length_21210_cov_2.73168_B0_start18131,19205",19,chr19,39.4203457957
5542,NODE_4938_length_14358_cov_2.33832_B0_start13278,19,chr19,39.4203457957
5543,NODE_5414_length_12924_cov_2.19897_B0_start5058,19,chr19,39.4203457957
5544,"NODE_5964_length_11510_cov_2.58356_B0_start2114,2114",19,chr19,39.4203457957
5545,"NODE_6672_length_10006_cov_2.46211_B0_start6256,6258",19,chr19,39.4203457957
5546,NODE_8488_length_6880_cov_2.27808_B0_start4392,19,chr19,39.4203457957
5547,NODE_10163_length_4886_cov_2.55364_B0_start807,19,chr19,39.4203457957
5548,NODE_11434_length_3713_cov_1.23538___356,19,chr19,39.4203457957
5549,NODE_11434_length_3713_cov_1.23538___391,19,chr19,39.4203457957
5550,NODE_11434_length_3713_cov_1.23538___479,19,chr19,39.4203457957
5551,"NODE_199_length_79121_cov_2.69626_B1_start56223,56461,75477,75477,75552,75552,75552",19,chr19,40.5567583496
5552,"NODE_375_length_64710_cov_2.8138_B0_start5356,41020,41020,42931,42931,57845",19,chr19,40.5567583496
5553,"NODE_721_length_48491_cov_2.72711_B0_start16332,16355",19,chr19,40.5567583496
5554,"NODE_2883_length_22830_cov_2.60184_B0_start1070,1422",19,chr19,40.5567583496
5555,"NODE_309_length_70218_cov_2.54526_B0_start3975,4308,4308",19,chr19,42.8560140117
5556,"NODE_32_length_132577_cov_2.60758_B2_start65407,65407,70571,79617,80019,80023",19,chr19,45.8872451025
5557,NODE_32_length_132577_cov_2.60758_B3_start85259,19,chr19,46.2385939664
5558,NODE_3892_length_18370_cov_2.8329___6012,19,chr19,45.8872451025
5559,NODE_5598_length_12403_cov_2.65407___9637,19,chr19,45.8872451025
5560,NODE_5598_length_12403_cov_2.65407___9732,19,chr19,45.8872451025
5562,"NODE_6763_length_9800_cov_2.3652_B0_start4731,7920",19,chr19,47.0108878951
5563,"NODE_943_length_43412_cov_3.00919_B0_start2895,2895,30427,32720",19,chr19,48.109833231
5564,NODE_1229_length_38781_cov_2.71375_B0_start18813,19,chr19,48.109833231
5565,"NODE_1912_length_30023_cov_2.29478_B0_start2967,2967,5431,5807,5807,16680,16680,16745,16745",19,chr19,48.109833231
5566,"NODE_8358_length_7068_cov_2.97739_B0_start4883,6787",19,chr19,48.8353306295
5567,"NODE_622_length_52054_cov_2.67946_B0_start11575,12694,36474,36474,47027",19,chr19,51.3367592879
5568,"NODE_2039_length_28976_cov_2.93453_B0_start25247,25343",19,chr19,51.3367592879
5569,NODE_2250_length_27218_cov_2.59513_B1_start25633,19,chr19,51.3367592879
5570,NODE_11318_length_3809_cov_2.7854___720,19,chr19,51.3367592879
5571,NODE_1182_length_39309_cov_2.87067_B0_start24607,19,chr19,52.4006292103
5572,"NODE_2057_length_28860_cov_2.83979_B0_start23104,23230",19,chr19,52.4006292103
5573,NODE_4606_length_15563_cov_2.53497_B0_start7722,19,chr19,52.4006292103
5574,NODE_2364_length_26272_cov_2.94902_B1_start18645,19,chr19,53.3907605751
5575,"NODE_2364_length_26272_cov_2.94902_B0_start3274,3274,7289,7289",19,chr19,54.3616648679
5576,NODE_3219_length_21205_cov_2.59212___6879,19,chr19,55.3517962327
5577,"NODE_3635_length_19324_cov_2.57268_B0_start1663,1663",19,chr19,55.3517962327
5578,"NODE_3635_length_19324_cov_2.57268_B1_start10366,10366",19,chr19,57.5026654869
5579,"NODE_4618_length_15526_cov_2.94144_B0_start11740,12294",19,chr19,57.5026654869
5580,"NODE_134_length_88555_cov_2.78959_B0_start23772,23772,27129,27461,27970,33257,33286,33618",19,chr19,59.586300307
5581,"NODE_597_length_52956_cov_3.07261_B0_start32985,32991,33431",19,chr19,60.5478684033
5582,NODE_1368_length_36709_cov_2.78123_B0_start9118,19,chr19,60.5478684033
5583,NODE_1368_length_36709_cov_2.78123_B1_start9540,19,chr19,61.7674410596
5584,"NODE_301_length_70803_cov_2.96693_B2_start51932,52144",19,chr19,62.9870137158
5585,"NODE_301_length_70803_cov_2.96693_B1_start40488,40488",19,chr19,65.0281134418
5586,NODE_533_length_55862_cov_2.6902___5026,19,chr19,65.0281134418
5587,NODE_533_length_55862_cov_2.6902___7211,19,chr19,65.0281134418
5589,NODE_301_length_70803_cov_2.96693_B0_start14431,19,chr19,66.0182448066
5590,"NODE_2606_length_24398_cov_2.96268_B0_start2895,2915,15884,15884",19,chr19,66.9441971949
5591,"NODE_87_length_97768_cov_2.85652_B1_start42937,52789",19,chr19,68.8675112363
5592,"NODE_167_length_83239_cov_2.78892_B1_start12574,23242,23242,23260,32125,32245,50387",19,chr19,68.8675112363
5593,"NODE_167_length_83239_cov_2.78892_B2_start79030,79030",19,chr19,69.8576426011
5594,NODE_1331_length_37237_cov_2.7419_B0_start20243,19,chr19,68.8675112363
5595,NODE_2424_length_25841_cov_2.97756___22337,19,chr19,68.8675112363
5596,NODE_2424_length_25841_cov_2.97756___22340,19,chr19,68.8675112363
5597,NODE_8746_length_6533_cov_2.85133___3617,19,chr19,68.8675112363
5598,NODE_8746_length_6533_cov_2.85133___3674,19,chr19,68.8675112363
5599,"NODE_195_length_79606_cov_2.78687_B0_start6528,6528,16253,18170",19,chr19,71.8579093318
5600,"NODE_195_length_79606_cov_2.78687_B1_start29317,51797,51989,51990",19,chr19,71.8579093318
5601,"NODE_195_length_79606_cov_2.78687_B2_start76751,76751",19,chr19,73.1079744421
5602,NODE_426_length_62117_cov_2.883_B0_start17813,19,chr19,71.8579093318
5603,"NODE_763_length_47510_cov_2.76253_B0_start25981,26063",19,chr19,71.8579093318
5604,NODE_4817_length_14773_cov_2.92498_B0_start8408,19,chr19,71.8579093318
5605,"NODE_5361_length_13061_cov_2.57528_B0_start6442,10038",19,chr19,71.8579093318
5606,NODE_844_length_45553_cov_2.4864___27529,19,chr19,74.0981058069
5608,NODE_844_length_45553_cov_2.4864___27547,19,chr19,74.0981058069
5610,NODE_976_length_42875_cov_2.76132_B1_start30556,19,chr19,74.0981058069
5611,"NODE_1520_length_34461_cov_2.78883_B0_start12518,17913,17986,18054,32893,32930",19,chr19,74.0981058069
5612,NODE_4571_length_15733_cov_2.55304___1255,19,chr19,74.0981058069
5613,NODE_8215_length_7264_cov_2.52486_B0_start5140,19,chr19,74.842464973
5614,NODE_6274_length_10798_cov_2.72609_B0_start4801,19,chr19,76.8163925466
5615,"NODE_4008_length_17862_cov_2.82372_B0_start4643,4732,15660",19,chr19,76.9818582459
5616,NODE_686_length_49430_cov_2.7821_B0_start30801,19,chr19,77.6083187406
5617,NODE_844_length_45553_cov_2.4864___16942,19,chr19,77.6083187406
5618,NODE_8158_length_7345_cov_2.46912_B0_start3280,19,chr19,77.6083187406
5619,"NODE_4659_length_15371_cov_3.02925_B0_start7445,7445,8385",19,chr19,79.3326275441
5620,"NODE_1867_length_30379_cov_2.77975_B0_start12710,15924",19,chr19,80.2850372927
5621,"NODE_4747_length_15036_cov_2.81989_B0_start8317,8323,11898,11903",19,chr19,80.2850372927
5622,NODE_6562_length_10215_cov_2.83314___1394,19,chr19,80.2850372927
5623,NODE_6562_length_10215_cov_2.83314___8443,19,chr19,80.2850372927
5625,"NODE_7967_length_7627_cov_2.5064_B0_start3504,4695,4710,4826,4869,4874",19,chr19,80.2850372927
5626,"NODE_331_length_68440_cov_2.67466_B0_start9872,34280,34317",19,chr19,81.3267416378
5627,"NODE_1793_length_31173_cov_2.67581_B0_start2870,11432",19,chr19,81.3267416378
5628,"NODE_5617_length_12356_cov_2.64857_B0_start10403,10403",19,chr19,82.3071652072
5629,NODE_1718_length_32044_cov_2.8517_B0_start880,19,chr19,84.249156873
5630,"NODE_1718_length_32044_cov_2.8517_B1_start14189,14189",19,chr19,85.2107249694
5631,NODE_1718_length_32044_cov_2.8517_B2_start18154,19,chr19,87.0627885534
5632,"NODE_6570_length_10205_cov_2.33059_B0_start7219,7258,8116,8116",19,chr19,84.249156873
5633,NODE_3854_length_18482_cov_2.83256_B0_start3692,19,chr19,88.9148521375
5634,"NODE_2535_length_24911_cov_2.72955_B0_start19106,19317",19,chr19,90.8953090422
5635,NODE_2333_length_26498_cov_2.49009_B0_start686,19,chr19,101.807987343
5636,NODE_2343_length_26438_cov_3.01683___23443,19,chr19,101.807987343
5637,NODE_2497_length_25248_cov_2.54866___7940,19,chr19,101.807987343
5639,NODE_2497_length_25248_cov_2.54866___7970,19,chr19,101.807987343
5641,NODE_7968_length_7627_cov_2.56037___2274,19,chr19,101.807987343
5643,NODE_7968_length_7627_cov_2.56037___2510,19,chr19,101.807987343
5644,NODE_9581_length_5537_cov_2.48264___1990,19,chr19,101.807987343
5645,NODE_2333_length_26498_cov_2.49009_B1_start23566,19,chr19,105.142556068
5646,NODE_2857_length_22968_cov_2.49766_B0_start7387,19,chr19,106.755599179
5647,NODE_1669_length_32528_cov_2.84441_B0_start14382,19,chr19,108.861173447
5648,"NODE_1792_length_31193_cov_2.44094_B0_start5355,5356,7221,7221",19,chr19,108.861173447
5649,NODE_4116_length_17468_cov_2.71502_B0_start7988,19,chr19,108.861173447
5650,"NODE_6189_length_10982_cov_2.77806_B0_start7640,7640",19,chr19,109.381703459
5651,NODE_1080_length_41189_cov_2.76964___36419,19,chr19,109.871308812
5652,NODE_1080_length_41189_cov_2.76964___36433,19,chr19,109.871308812
5653,"NODE_2130_length_28176_cov_2.9563_B1_start22202,27605",19,chr19,109.871308812
5654,"NODE_2130_length_28176_cov_2.9563_B0_start2238,2238,2365,2563",19,chr19,111.776301124
5655,NODE_5536_length_12559_cov_2.6408___9450,19,chr19,109.871308812
5656,NODE_5536_length_12559_cov_2.6408___9581,19,chr19,109.871308812
5657,NODE_7901_length_7740_cov_2.21229_B0_start2123,19,chr19,109.871308812
5658,"NODE_4887_length_14523_cov_2.62479_B0_start4410,7539,8059",19,chr19,115.888206036
5659,"NODE_664_length_50273_cov_2.61556_B0_start23708,23708,27214,27214",19,chr19,119.014223885
5660,NODE_1142_length_40000_cov_2.70406___24303,19,chr19,119.014223885
5661,NODE_3665_length_19213_cov_2.5682_B0_start16710,19,chr19,119.014223885
5662,NODE_5755_length_12008_cov_2.08103_B0_start2189,19,chr19,119.014223885
5663,NODE_9153_length_6042_cov_2.4717_B0_start2939,19,chr19,119.014223885
5664,"NODE_1953_length_29655_cov_2.79629_B0_start10038,10038,10173,14775,19504,20303",4,chr20,0
5665,NODE_2004_length_29206_cov_2.48668_B0_start22978,4,chr20,0
5666,"NODE_3397_length_20400_cov_2.69931_B0_start6622,11927",4,chr20,0.0
5667,NODE_4488_length_16009_cov_2.86768___8641,4,chr20,0
5669,NODE_4488_length_16009_cov_2.86768___8648,4,chr20,0
5671,NODE_5085_length_13823_cov_1.69869___2339,4,chr20,0
5672,NODE_5540_length_12550_cov_2.20452___10109,4,chr20,0
5673,NODE_5540_length_12550_cov_2.20452___10199,4,chr20,0
5674,"NODE_8022_length_7538_cov_2.94794_B0_start5811,5811",4,chr20,0.0
5675,"NODE_12122_length_3198_cov_2.77854_B0_start2289,2289",4,chr20,0
5676,NODE_6715_length_9896_cov_2.22378_B0_start7550,4,chr20,1.96103565766
5677,"NODE_1460_length_35357_cov_2.19788_B1_start24308,24308",4,chr20,2.93193995052
5678,"NODE_1460_length_35357_cov_2.19788_B0_start1501,1501,1739",4,chr20,3.95238353208
5679,NODE_1318_length_37397_cov_2.92984_B0_start17248,4,chr20,3.95238353208
5680,"NODE_4178_length_17178_cov_3.21988_B0_start5754,13261,13261",4,chr20,3.95238353208
5681,"NODE_5596_length_12406_cov_2.57063_B0_start10210,10216",4,chr20,5.02769379313
5682,"NODE_1721_length_31999_cov_2.80045_B0_start4707,4707,7306,25469",4,chr20,9.15374497753
5683,NODE_10188_length_4866_cov_2.41387___910,4,chr20,9.15374497753
5684,NODE_2916_length_22656_cov_2.40057___903,4,chr20,10.0796973659
5685,NODE_2916_length_22656_cov_2.40057___1255,4,chr20,10.0796973659
5686,NODE_2916_length_22656_cov_2.40057___1299,4,chr20,10.0796973659
5687,NODE_2916_length_22656_cov_2.40057___6142,4,chr20,10.0796973659
5688,NODE_5175_length_13597_cov_2.31564_B0_start11554,4,chr20,10.0796973659
5689,NODE_1366_length_36736_cov_2.67738_B0_start30001,4,chr20,11.0321071144
5690,"NODE_3313_length_20768_cov_2.75277_B0_start5342,7870,7870,13730",4,chr20,12.0030114073
5691,NODE_2850_length_23007_cov_2.33263_B0_start618,4,chr20,13.4956595648
5692,"NODE_2850_length_23007_cov_2.33263_B1_start7689,7689",4,chr20,14.1261512115
5693,"NODE_7192_length_9005_cov_2.41477_B0_start1720,1743,1743",4,chr20,13.4956595648
5694,NODE_13145_length_2625_cov_1.84053_B0_start972,4,chr20,14.12201252
5695,"NODE_3352_length_20611_cov_2.58332_B0_start5156,5167,5539",4,chr20,14.1261512115
5696,NODE_234_length_76745_cov_2.48262_B0_start2784,4,chr20,14.9883077222
5697,NODE_4261_length_16831_cov_2.29387_B0_start1544,4,chr20,14.9883077222
5698,"NODE_4330_length_16563_cov_2.44872_B0_start8312,8322",4,chr20,17.3984128131
5699,"NODE_499_length_58105_cov_2.59961_B1_start29447,34750,34751,34933",4,chr20,20.2100697952
5700,NODE_997_length_42521_cov_2.76897_B0_start38940,4,chr20,20.3820172535
5701,NODE_8781_length_6480_cov_2.79707_B0_start6331,4,chr20,20.3820172535
5702,"NODE_287_length_71491_cov_2.68522_B2_start67393,67393,70193",4,chr20,21.0144458921
5703,"NODE_287_length_71491_cov_2.68522_B1_start40518,44074,44100",4,chr20,21.9668556407
5704,"NODE_287_length_71491_cov_2.68522_B0_start2157,2157,2275,4170,4170,4170,26199,32420,32781",4,chr20,22.9192653892
5705,NODE_419_length_62523_cov_2.75962_B0_start21350,4,chr20,21.0144458921
5706,"NODE_419_length_62523_cov_2.75962_B1_start35415,35548,35560",4,chr20,21.0144458921
5707,"NODE_4380_length_16410_cov_2.78443_B0_start2408,2408",4,chr20,21.0144458921
5708,"NODE_369_length_65312_cov_2.59199_B0_start26824,26923,30656",4,chr20,26.8047146056
5709,"NODE_801_length_46480_cov_2.54274_B0_start3505,3505",4,chr20,26.8047146056
5710,"NODE_4393_length_16342_cov_2.60275_B0_start4867,4867,15466,15622",4,chr20,26.8047146056
5711,"NODE_8839_length_6418_cov_2.30786_B0_start2336,2336,4296,4296,4296",4,chr20,26.8047146056
5712,"NODE_1829_length_30866_cov_2.65062_B0_start11440,18520,21996,22404,22446,22701,23230",4,chr20,30.6901638219
5713,"NODE_1002_length_42362_cov_2.47244_B0_start26925,32362",4,chr20,32.7312635479
5714,"NODE_1419_length_35996_cov_2.70914_B0_start2783,2889",4,chr20,32.7312635479
5715,NODE_5991_length_11446_cov_1.8866___5839,4,chr20,32.7312635479
5716,NODE_5991_length_11446_cov_1.8866___5852,4,chr20,32.7312635479
5717,NODE_5991_length_11446_cov_1.8866___7992,4,chr20,32.7312635479
5718,NODE_8390_length_7016_cov_2.24721___3963,4,chr20,32.7312635479
5719,NODE_8390_length_7016_cov_2.24721___3980,4,chr20,32.7312635479
5720,"NODE_1209_length_39037_cov_2.54566_B0_start30528,30568,32984,32984",4,chr20,33.7622279081
5721,NODE_6671_length_10010_cov_2.23981___7267,4,chr20,33.7622279081
5722,NODE_1349_length_37044_cov_2.3693___254,4,chr20,37.3351761072
5724,"NODE_2235_length_27340_cov_2.27701_B0_start11608,20227",4,chr20,37.3351761072
5725,NODE_4841_length_14672_cov_2.67606___6072,4,chr20,37.3351761072
5726,NODE_6837_length_9676_cov_2.65226___5813,4,chr20,37.3351761072
5727,"NODE_534_length_55820_cov_2.69995_B0_start10945,30217,30217,38416,48785,48785",4,chr20,38.4980192154
5728,NODE_2868_length_22918_cov_2.66541_B0_start21286,4,chr20,38.4980192154
5729,NODE_3474_length_20010_cov_2.2744_B0_start4869,4,chr20,38.4980192154
5730,"NODE_12843_length_2778_cov_2.58456_B0_start362,1063",4,chr20,38.9681150354
5731,"NODE_442_length_61186_cov_2.88402_B0_start5790,17455,20377,20377,34849,34864,34900,34904",4,chr20,40.222328019
5732,"NODE_719_length_48546_cov_2.69023_B0_start45068,45068",4,chr20,40.222328019
5733,"NODE_753_length_47707_cov_2.81435_B0_start15062,15065",4,chr20,40.222328019
5734,"NODE_2322_length_26601_cov_2.52893_B0_start19600,19793,19793",4,chr20,40.222328019
5735,"NODE_2556_length_24719_cov_2.42076_B0_start13027,13105",4,chr20,40.222328019
5736,NODE_4140_length_17367_cov_2.69154_B0_start9361,4,chr20,40.222328019
5737,"NODE_4719_length_15157_cov_2.68165_B0_start3912,3912",4,chr20,40.222328019
5738,"NODE_7432_length_8591_cov_2.86974_B0_start3348,3555",4,chr20,40.222328019
5739,"NODE_1346_length_37114_cov_2.30643_B0_start7584,7584,16108,24123",4,chr20,42.0573963615
5740,"NODE_1346_length_37114_cov_2.30643_B1_start30537,30537,30537",4,chr20,43.0378199309
5741,NODE_696_length_49069_cov_2.51818_B1_start27348,4,chr20,43.0378199309
5742,NODE_696_length_49069_cov_2.51818_B2_start44192,4,chr20,44.0378532662
5743,NODE_696_length_49069_cov_2.51818_B3_start45520,4,chr20,45.3366275864
5744,"NODE_748_length_47812_cov_2.69939_B0_start2434,43150,43191",4,chr20,46.0722787875
5745,"NODE_148_length_85619_cov_3.01239_B0_start10585,10585",4,chr20,46.6187491171
5746,"NODE_148_length_85619_cov_3.01239_B1_start31577,32780,62550,62550,63890,71103,71103,78346,78347",4,chr20,47.5621733323
5747,"NODE_6064_length_11291_cov_2.61954_B0_start2905,4277",4,chr20,48.5237414287
